/*--------------------------------*- C++ -*----------------------------------*\ 
| =========                 |                                                 | 
| \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox           | 
|  \\    /   O peration     | Version:  1.6                                   | 
|   \\  /    A nd           | Web:      http://www.OpenFOAM.org               | 
|    \\/     M anipulation  |                                                 | 
\*---------------------------------------------------------------------------*/ 
FoamFile
{
    version     2.0;
    format      ascii;
    class       dictionary;
    object      airfoilProperties;
}
// * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * //

airfoilData
(
//   alpha   C_l    C_d
	( 3.70e+01	1.1165000000e+00	5.9804000000e-01 ) 
	( 3.80e+01	1.0977000000e+00	6.3046000000e-01 ) 
	( 3.90e+01	1.0788000000e+00	6.5446000000e-01 ) 
	( 4.00e+01	1.0597000000e+00	6.7846000000e-01 ) 
	( 4.50e+01	1.0043000000e+00	7.9604000000e-01 ) 
	( 5.00e+01	9.7560000000e-01	8.9596000000e-01 ) 
	( 5.50e+01	9.2080000000e-01	1.0104200000e+00 ) 
	( 6.00e+01	8.6600000000e-01	1.1250000000e+00 ) 
	( 6.50e+01	7.6600000000e-01	1.2320800000e+00 ) 
	( 7.00e+01	6.4280000000e-01	1.3245000000e+00 ) 
	( 7.50e+01	5.0000000000e-01	1.3995000000e+00 ) 
	( 8.00e+01	3.4200000000e-01	1.4547700000e+00 ) 
	( 8.50e+01	1.7360000000e-01	1.4885800000e+00 ) 
	( 9.00e+01	0.0000000000e+00	1.5000000000e+00 ) 
	( 9.50e+01	-1.7360000000e-01	1.4885800000e+00 ) 
	( 1.00e+02	-3.4200000000e-01	1.4547700000e+00 ) 
	( 1.05e+02	-5.0000000000e-01	1.3995000000e+00 ) 
	( 1.10e+02	-6.4280000000e-01	1.3245000000e+00 ) 
	( 1.15e+02	-7.6600000000e-01	1.2320800000e+00 ) 
	( 1.20e+02	-8.6600000000e-01	1.1250000000e+00 ) 
	( 1.25e+02	-9.3970000000e-01	1.0065000000e+00 ) 
	( 1.30e+02	-9.8480000000e-01	8.8027000000e-01 ) 
	( 1.35e+02	-1.0000000000e+00	7.5000000000e-01 ) 
	( 1.40e+02	-9.8480000000e-01	6.1973000000e-01 ) 
	( 1.45e+02	-9.3970000000e-01	4.9350000000e-01 ) 
	( 1.50e+02	-8.6600000000e-01	3.7500000000e-01 ) 
	( 1.55e+02	-7.6600000000e-01	2.6792000000e-01 ) 
	( 1.60e+02	-6.4280000000e-01	1.7550000000e-01 ) 
	( 1.65e+02	-5.0000000000e-01	1.0050000000e-01 ) 
	( 1.70e+02	-3.4200000000e-01	4.5230000000e-02 ) 
	( 1.75e+02	-1.7360000000e-01	1.1420000000e-02 ) 
	( 1.80e+02	0.0000000000e+00	0.0000000000e+00 ) 
);
