/*--------------------------------*- C++ -*----------------------------------*\ 
| =========                 |                                                 | 
| \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox           | 
|  \\    /   O peration     | Version:  1.6                                   | 
|   \\  /    A nd           | Web:      http://www.OpenFOAM.org               | 
|    \\/     M anipulation  |                                                 | 
\*---------------------------------------------------------------------------*/ 
FoamFile
{
    version     2.0;
    format      ascii;
    class       dictionary;
    object      airfoilProperties;
}
// * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * //

airfoilData
(
//   alpha   C_l    C_d
	( -1.80e+02	0.0000000000e+00	1.6500000000e-02 ) 
	( -1.75e+02	1.6882600000e-01	2.6127750000e-02 ) 
	( -1.70e+02	3.3259500000e-01	5.4622000000e-02 ) 
	( -1.65e+02	4.8625000000e-01	1.0120475000e-01 ) 
	( -1.60e+02	6.2512300000e-01	1.6441725000e-01 ) 
	( -1.55e+02	7.4493500000e-01	2.4231450000e-01 ) 
	( -1.50e+02	8.4218500000e-01	3.3256250000e-01 ) 
	( -1.45e+02	9.1385825000e-01	4.3243825000e-01 ) 
	( -1.40e+02	9.5771800000e-01	5.3882975000e-01 ) 
	( -1.35e+02	9.7250000000e-01	6.4862500000e-01 ) 
	( -1.30e+02	9.5771800000e-01	7.5842025000e-01 ) 
	( -1.25e+02	9.1385825000e-01	8.6481175000e-01 ) 
	( -1.20e+02	8.4218500000e-01	9.6468750000e-01 ) 
	( -1.15e+02	7.4493500000e-01	1.0549355000e+00 ) 
	( -1.10e+02	6.2512300000e-01	1.1328327500e+00 ) 
	( -1.05e+02	4.8625000000e-01	1.1960452500e+00 ) 
	( -1.00e+02	3.3259500000e-01	1.2426280000e+00 ) 
	( -9.50e+01	1.6882600000e-01	1.2711222500e+00 ) 
	( -9.00e+01	0.0000000000e+00	1.2807500000e+00 ) 
	( -8.50e+01	-1.6882600000e-01	1.2711222500e+00 ) 
	( -8.00e+01	-3.3259500000e-01	1.2426280000e+00 ) 
	( -7.50e+01	-4.8625000000e-01	1.1960452500e+00 ) 
	( -7.00e+01	-6.2512300000e-01	1.1328327500e+00 ) 
	( -6.50e+01	-7.4493500000e-01	1.0549355000e+00 ) 
	( -6.00e+01	-8.4218500000e-01	9.6468750000e-01 ) 
	( -5.50e+01	-9.1385825000e-01	8.6481175000e-01 ) 
	( -5.00e+01	-9.5771800000e-01	7.5842025000e-01 ) 
	( -4.50e+01	-9.7250000000e-01	6.4862500000e-01 ) 
	( -4.00e+01	-9.2543100000e-01	5.3017450000e-01 ) 
	( -3.90e+01	-8.7904275000e-01	5.0527850000e-01 ) 
	( -3.80e+01	-8.0347950000e-01	4.7075475000e-01 ) 
	( -3.70e+01	-6.9874125000e-01	4.3905125000e-01 ) 
	( -3.60e+01	-6.0372800000e-01	4.0443025000e-01 ) 
	( -3.50e+01	-5.0871475000e-01	3.6990650000e-01 ) 
	( -3.40e+01	-4.3315150000e-01	3.3528550000e-01 ) 
	( -3.30e+01	-3.3813825000e-01	3.0951425000e-01 ) 
	( -3.20e+01	-2.5002975000e-01	2.8189525000e-01 ) 
	( -3.00e+01	-1.5307150000e-01	2.4328700000e-01 ) 
	( -2.80e+01	-7.5466000000e-02	2.1430650000e-01 ) 
	( -2.60e+01	1.1183750000e-02	1.9719050000e-01 ) 
	( -2.40e+01	9.7930750000e-02	1.7997725000e-01 ) 
	( -2.20e+01	1.9080450000e-01	1.6490350000e-01 ) 
	( -2.00e+01	2.8377550000e-01	1.4973250000e-01 ) 
	( -1.80e+01	3.8238700000e-01	1.3709000000e-01 ) 
	( -1.60e+01	4.8109575000e-01	1.2435025000e-01 ) 
	( -1.40e+01	5.8388900000e-01	1.1462525000e-01 ) 
	( -1.20e+01	6.8668225000e-01	1.0480300000e-01 ) 
	( -1.00e+01	7.6633000000e-01	9.7801000000e-02 ) 
	( -8.00e+00	8.4607500000e-01	9.0896250000e-02 ) 
	( -6.00e+00	8.1281550000e-01	8.9243000000e-02 ) 
	( -4.00e+00	7.9375450000e-01	8.7599475000e-02 ) 
	( -2.00e+00	6.4214175000e-01	8.9952925000e-02 ) 
	( 0.00e+00	5.0560275000e-01	9.2306375000e-02 ) 
	( 2.00e+00	2.5635100000e-01	9.2306375000e-02 ) 
	( 4.00e+00	-8.8108500000e-02	8.5372450000e-02 ) 
	( 6.00e+00	1.6104600000e-01	8.9272175000e-02 ) 
	( 8.00e+00	4.3519375000e-01	1.0000857500e-01 ) 
	( 1.00e+01	6.8765475000e-01	1.1365275000e-01 ) 
	( 1.20e+01	9.2776500000e-01	1.2491430000e-01 ) 
	( 1.40e+01	1.1563997500e+00	1.3390020000e-01 ) 
	( 1.60e+01	1.3792967500e+00	1.4951855000e-01 ) 
	( 1.80e+01	1.5941220000e+00	1.6235555000e-01 ) 
	( 2.00e+01	1.7715060000e+00	1.8079415000e-01 ) 
	( 2.20e+01	1.9291482500e+00	2.1738932500e-01 ) 
	( 2.40e+01	2.0407912500e+00	3.1718727500e-01 ) 
	( 2.60e+01	2.1301640000e+00	4.3895400000e-01 ) 
	( 2.80e+01	2.1921122500e+00	5.5254200000e-01 ) 
	( 3.00e+01	2.2105897500e+00	6.7118700000e-01 ) 
	( 3.20e+01	2.2114650000e+00	7.7077100000e-01 ) 
	( 3.30e+01	2.2153550000e+00	8.1482525000e-01 ) 
	( 3.40e+01	2.2034905000e+00	8.4808475000e-01 ) 
	( 3.50e+01	2.1791780000e+00	8.7832950000e-01 ) 
	( 3.60e+01	2.1716897500e+00	9.0546225000e-01 ) 
	( 3.70e+01	2.1525315000e+00	9.2967750000e-01 ) 
	( 3.80e+01	2.1219950000e+00	9.6070025000e-01 ) 
	( 3.90e+01	2.0802747500e+00	9.8861100000e-01 ) 
	( 4.00e+01	2.0374847500e+00	1.0137015000e+00 ) 
	( 4.50e+01	1.7864825000e+00	1.1269977500e+00 ) 
	( 5.00e+01	1.4739210000e+00	1.1460587500e+00 ) 
	( 5.50e+01	1.1677780000e+00	1.1501432500e+00 ) 
	( 6.00e+01	9.3943500000e-01	1.1591875000e+00 ) 
	( 6.50e+01	7.4493500000e-01	1.1619105000e+00 ) 
	( 7.00e+01	6.2512300000e-01	1.1814577500e+00 ) 
	( 7.50e+01	4.8625000000e-01	1.1960452500e+00 ) 
	( 8.00e+01	3.3259500000e-01	1.2426280000e+00 ) 
	( 8.50e+01	1.6882600000e-01	1.2711222500e+00 ) 
	( 9.00e+01	0.0000000000e+00	1.2807500000e+00 ) 
	( 9.50e+01	-1.6882600000e-01	1.2711222500e+00 ) 
	( 1.00e+02	-3.3259500000e-01	1.2426280000e+00 ) 
	( 1.05e+02	-4.8625000000e-01	1.1960452500e+00 ) 
	( 1.10e+02	-6.2512300000e-01	1.1328327500e+00 ) 
	( 1.15e+02	-7.4493500000e-01	1.0549355000e+00 ) 
	( 1.20e+02	-8.4218500000e-01	9.6468750000e-01 ) 
	( 1.25e+02	-9.1385825000e-01	8.6481175000e-01 ) 
	( 1.30e+02	-9.5771800000e-01	7.5842025000e-01 ) 
