/*--------------------------------*- C++ -*----------------------------------*\ 
| =========                 |                                                 | 
| \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox           | 
|  \\    /   O peration     | Version:  1.6                                   | 
|   \\  /    A nd           | Web:      http://www.OpenFOAM.org               | 
|    \\/     M anipulation  |                                                 | 
\*---------------------------------------------------------------------------*/ 
FoamFile
{
    version     2.0;
    format      ascii;
    class       dictionary;
    object      airfoilProperties;
}
// * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * //

airfoilData
(
//   alpha   C_l    C_d
	( 3.70e+01	1.1642633330e+00	6.1534866700e-01 ) 
	( 3.80e+01	1.1462566670e+00	6.4746300000e-01 ) 
	( 3.90e+01	1.1269833330e+00	6.7122966700e-01 ) 
	( 4.00e+01	1.1063550000e+00	6.9493800000e-01 ) 
	( 4.50e+01	1.0382266670e+00	8.0959200000e-01 ) 
	( 5.00e+01	9.9310000000e-01	9.0418966700e-01 ) 
	( 5.50e+01	9.2780000000e-01	1.0087026670e+00 ) 
	( 6.00e+01	8.6600000000e-01	1.1145000000e+00 ) 
	( 6.50e+01	7.6600000000e-01	1.2146640000e+00 ) 
	( 7.00e+01	6.4280000000e-01	1.3038966670e+00 ) 
	( 7.50e+01	5.0000000000e-01	1.3777300000e+00 ) 
	( 8.00e+01	3.4200000000e-01	1.4321401670e+00 ) 
	( 8.50e+01	1.7360000000e-01	1.4654240000e+00 ) 
	( 9.00e+01	0.0000000000e+00	1.4766666670e+00 ) 
	( 9.50e+01	-1.7360000000e-01	1.4654240000e+00 ) 
	( 1.00e+02	-3.4200000000e-01	1.4321401670e+00 ) 
	( 1.05e+02	-5.0000000000e-01	1.3777300000e+00 ) 
	( 1.10e+02	-6.4280000000e-01	1.3038966670e+00 ) 
	( 1.15e+02	-7.6600000000e-01	1.2129140000e+00 ) 
	( 1.20e+02	-8.6600000000e-01	1.1075000000e+00 ) 
	( 1.25e+02	-9.3970000000e-01	9.9084333300e-01 ) 
	( 1.30e+02	-9.8480000000e-01	8.6657683300e-01 ) 
	( 1.35e+02	-1.0000000000e+00	7.3833333300e-01 ) 
	( 1.40e+02	-9.8480000000e-01	6.1008983300e-01 ) 
	( 1.45e+02	-9.3970000000e-01	4.8582333300e-01 ) 
	( 1.50e+02	-8.6600000000e-01	3.6916666700e-01 ) 
	( 1.55e+02	-7.6600000000e-01	2.6375266700e-01 ) 
	( 1.60e+02	-6.4280000000e-01	1.7277000000e-01 ) 
	( 1.65e+02	-5.0000000000e-01	9.8936667000e-02 ) 
	( 1.70e+02	-3.4200000000e-01	4.4526500000e-02 ) 
	( 1.75e+02	-1.7360000000e-01	1.1242667000e-02 ) 
	( 1.80e+02	0.0000000000e+00	0.0000000000e+00 ) 
);
